namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Kennel,Karlstad,Värmlands län,mailtoinger@kennelwind.se,http://kennelhiwind.se/kontakt.html,,google_maps,"Storsvängen 35, 654 68 Karlstad",054-83 31 64,serpapi_google_maps
Väse Djurpensionat. Hundpensionat,Väse,Värmlands län,kleven716@gmail.com,http://xn--vsedjurpensionat-vnb.se,,google_maps,"KLEVEN 716, 655 96 Väse",070-714 63 39,serpapi_google_maps
Segerstad Hundpensionat,Vålberg,Värmlands län,,,,google_maps,"LILJENÄS 302, 664 94 Vålberg",070-324 13 17,serpapi_google_maps
Dreamchic Kennel,Karlstad,Värmlands län,maria@dreamchicskennel.se,http://www.dreamchicskennel.se/empty_7.html,,google_maps,"Fältspatvägen 15, 653 50 Karlstad",076-111 06 67,serpapi_google_maps
Bernerhagens kennel,Säffle,Värmlands län,trollsvans@hotmail.com,http://bernerhagen.se,,google_maps,"Björkhagen, 661 91 Säffle",070-680 12 46,serpapi_google_maps
Dogorama Hundsporthall,Karlstad,Värmlands län,,http://www.dogorama.se,,google_maps,"Rådalsvägen 13, 653 50 Karlstad",,serpapi_google_maps
Lappizaros kennel,Tolita,Värmlands län,,,,google_maps,"Karlslund 2, 665 92 Tolita",,serpapi_google_maps
Hund & Kattspecialisten,Karlstad,Värmlands län,,http://www.hundkattspecialisten.se,,google_maps,"Blockgatan 8, 653 41 Karlstad",054-13 90 20,serpapi_google_maps
Dogorama Hundshop,Karlstad,Värmlands län,,http://www.dogoramahundshop.se,,google_maps,"Rudsvägen 14, 654 63 Karlstad",,serpapi_google_maps
Gläntans Väsen,Sunne,Värmlands län,jagtohnie@yahoo.se,http://glantansvasen.webflow.io,,google_maps,"Bjälverud 185, 686 93 Sunne",073-084 11 32,serpapi_google_maps
Schäferhundklubben Karlstad,Karlstad,Värmlands län,anna.bergstrom@forshagaakademin.se,http://www.sksolsta.se,,google_maps,"Lovartsgatan, 652 21 Karlstad",072-214 59 18,serpapi_google_maps
Dogorama Hund & Katt,Hammarö,Värmlands län,,https://www.dogorama.se,,google_maps,"Bivägen 7, 663 41 Hammarö",,serpapi_google_maps
BeutystepBullies,Karlstad,Värmlands län,,,,google_maps,,076-217 09 73,serpapi_google_maps
Karlstads Brukshundklubb,Karlstad,Värmlands län,,,,google_maps,"Höje 506, 655 92 Karlstad",,serpapi_google_maps
Brilliant DOG,Karlstad,Värmlands län,anita@brilliantdog.se,https://brilliantdog.se,https://www.facebook.com/profile.php,google_maps,"Döbelnsgatan 8, 653 38 Karlstad",070-630 99 05,serpapi_google_maps
Karlstads Hunddagis AB,Karlstad,Värmlands län,,http://www.karlstadshunddagis.se,,google_maps,"Stallplatsvägen 2, 654 65 Karlstad",054-21 11 40,serpapi_google_maps
Karlstads Hundcenter,Karlstad,Värmlands län,,,,google_maps,"Stallplatsvägen 4, 654 65 Karlstad",,serpapi_google_maps
Hundsalong Mr. Terrier AB,Karlstad,Värmlands län,hundsalong@misterterrier.se,http://www.misterterrier.se,https://www.facebook.com/misterterrier,google_maps,"Pilgården 1, 652 26 Karlstad",079-012 12 04,serpapi_google_maps
Elins friskvård,Karlstad,Värmlands län,elinsfriskvard@gmail.com,https://www.elinsfriskvard.se,https://www.facebook.com/elinsfriskvardk9,google_maps,"Frödingshöjd 20, 656 37 Karlstad",,serpapi_google_maps
Hundvård,Karlstad,Värmlands län,,,,google_maps,"Stinsgatan 5, 652 26 Karlstad",054-15 81 75,serpapi_google_maps
Hundrastgård (arenan i Tormestad),Karlstad,Värmlands län,,,,google_maps,"Värmlandsgatan 2, 652 22 Karlstad",,serpapi_google_maps
Carinas Hundtrim,Karlstad,Värmlands län,,https://swemaps.org/details/carinas-hundtrim-ChIJVz1,,google_maps,"Lingonstigen 19, 654 68 Karlstad",,serpapi_google_maps
Changdobels - Täby Hundcenter,Täby,Stockholms län,taby@changdobels.se,https://changdobels.se/hundpensionat,https://www.facebook.com/Changdobels.Hundcenter,google_maps,"Prästgårdsvägen 55, 187 75 Täby",08-512 561 00,serpapi_google_maps
Guldlyckans kennel,Täby,Stockholms län,,,,google_maps,"Sollentunavägen 12, 187 43 Täby",072-322 77 48,serpapi_google_maps
Hunddrömmen AB,Täby,Stockholms län,info@hunddrommen.se,http://hunddrommen.com,https://www.facebook.com/Hundrommen,google_maps,"Renvägen 2, 187 35 Täby",070-738 19 87,serpapi_google_maps
Hund och Kattpensionat Vallaren HB,Vallentuna,Stockholms län,,,,google_maps,"Gällstavägen 12A, 186 92 Vallentuna",08-510 231 32,serpapi_google_maps
Hagbys Hundar HB,Täby,Stockholms län,,,,google_maps,"Hagbyvägen 44, 187 70 Täby",070-495 49 53,serpapi_google_maps
Kennel Zetastar,Riala,Stockholms län,suzi.sundberg@gmail.com,http://www.kennelzetastar.com,https://www.facebook.com/kennelzetastar,google_maps,"Rumsättravägen 177, 761 13 Riala",070-530 06 61,serpapi_google_maps
Changdobels - Vallentuna Hunddagis,Vallentuna,Stockholms län,vallentuna@changdobels.se,https://changdobels.se/hunddagis/vallentuna-hunddagis,https://www.facebook.com/changdobels.vallentuna.hunddagis,google_maps,"Okvistavägen 15, 186 40 Vallentuna",08-512 561 00,serpapi_google_maps
Täby Häst & Hund,Täby,Stockholms län,,,,google_maps,"Vallavägen, 187 52 Täby",070-940 15 55,serpapi_google_maps
Täby Kyrkby hundlekplats,Täby,Stockholms län,kc@taby.se,https://www.taby.se/fritid-och-kultur/natur-och-parker/hund-i-taby,,google_maps,"Ryavägen 13, 187 77 Täby",,serpapi_google_maps
Enhagens hundlekplats,Täby,Stockholms län,,https://www.facebook.com/groups/455609955093709,,google_maps,"Enhagsvägen 2, 187 40 Täby",,serpapi_google_maps
TassTrollet AB,Täby,Stockholms län,carina@tasstrollet.se,https://www.tasstrollet.se,https://www.facebook.com/profile.php,google_maps,"Åkerivägen 3, 187 75 Täby",070-818 82 99,serpapi_google_maps
Svanstippens Hunddagis,Täby,Stockholms län,svanstippen@yahoo.se,http://www.svanstippen.se,https://www.facebook.com/SvanstippensHunddagis,google_maps,"Viggbyholmsvägen 75, 183 77 Täby",076-210 16 85,serpapi_google_maps
Hundhus1 i Täby HB,Täby,Stockholms län,info@hundhus1.se,http://www.hundhus1.se,https://www.facebook.com/hundhus1,google_maps,"Holmgårdsvägen 5, 187 74 Täby",073-396 06 07,serpapi_google_maps
Täby park hundlek,Täby,Stockholms län,,http://www.taby-park.se,https://www.facebook.com/BoITabyPark,google_maps,"Galoppvägen 3, 183 64 Täby",,serpapi_google_maps
Svenska Dobermannklubben Stockholm,Täby,Stockholms län,,https://sdkstockholm.wordpress.com,,google_maps,"Löttingevägen 21, 187 69 Täby",,serpapi_google_maps
Anderssons häst & hund AB,Täby,Stockholms län,,,,google_maps,"Ritarslingan 18, 187 66 Täby",08-756 38 00,serpapi_google_maps
Changdobels - Danderyd Hunddagis,Danderyd,Stockholms län,danderyd@changdobels.se,https://changdobels.se/hunddagis/danderyd-hunddagis,https://www.facebook.com/danderydhunddagis,google_maps,"Rinkebyvägen 23, 182 36 Danderyd",08-512 561 00,serpapi_google_maps
Lazy Dogspa,Täby,Stockholms län,info@lazydogspa.se,https://lazydogspa.se,https://facebook.com/profile.php,google_maps,"Hägernäsvägen 9, 183 66 Täby",076-585 91 84,serpapi_google_maps
"Hundlekplatsen, Centralparken",Täby,Stockholms län,kc@taby.se,https://www.taby.se/fritid-och-kultur/natur-och-parker/hund-i-taby,,google_maps,"Gökvägen 29, 183 51 Täby",,serpapi_google_maps
Stay and play hundcenter AB,Täby,Stockholms län,hunddagis@stayandplayhundcenter.se,http://www.stayandplayhundcenter.se,http://www.facebook.com/stayandplayhundcenter,google_maps,"Flygvillevägen 8, 183 67 Täby",073-585 10 09,serpapi_google_maps
Täby Hundspa,Täby,Stockholms län,,,,google_maps,"Renvägen 2, 187 35 Täby",,serpapi_google_maps
Altersundets Kennel,Luleå,Norrbottens län,annhelenviden@gmail.com,http://www.altersundets.se,https://www.facebook.com/altersundets,google_maps,"Altersundsvägen 208, 975 97 Luleå",0920-700 24,serpapi_google_maps
Lillimars kennel,Luleå,Norrbottens län,,http://www.lillimars.se/frameset.html,,google_maps,"Bälingevägen 709, 975 94 Luleå",070-555 15 10,serpapi_google_maps
Kennel Azlandos,Luleå,Norrbottens län,,,,google_maps,"Virkesvägen, 972 51 Luleå",070-540 09 98,serpapi_google_maps
Röger Hundtjänst,Luleå,Norrbottens län,,http://www.roegers.se,,google_maps,"Upplagsvägen 26, 972 54 Luleå",072-744 67 80,serpapi_google_maps
Stjärnskytten's Hundtjänster AB,Luleå,Norrbottens län,,,,google_maps,"Sandnäsetvägen 146, 975 94 Luleå",070-316 39 60,serpapi_google_maps
Camatz shelties,Luleå,Norrbottens län,camatzshelties@gmail.com,https://camatz.bloggo.nu,,google_maps,"Tallskogsgatan 92, 976 36 Luleå",,serpapi_google_maps
Binagårdens Hund- & Kattpensionat,Luleå,Norrbottens län,info@binagarden.se,http://www.binagarden.se,https://facebook.com/138177492902180,google_maps,"Svartskatavägen 996, 975 92 Luleå",0920-330 17,serpapi_google_maps
Dogs of Hope,Södra Sunderbyn,Norrbottens län,,http://www.dogsofhope.se,https://www.facebook.com/dogsofhopelinneaholmgren,google_maps,"Sunderbyvägen 106, 954 42 Södra Sunderbyn",070-444 43 82,serpapi_google_maps
Lilla Hundpensionatet Bälinge Luleå,Luleå,Norrbottens län,,,,google_maps,"Sandnäsetvägen 312, 975 94 Luleå",,serpapi_google_maps
Kennel Lagoms,Luleå,Norrbottens län,lagoms@norfolk.se,http://www.norfolk.se/Kontakt.htm,,google_maps,"Alviksvägen 400, 975 93 Luleå",0920-804 02,serpapi_google_maps
WheAtma's,Luleå,Norrbottens län,wheatmas@outlook.com,https://www.wheatmas.se/contact,,google_maps,"Kullevägen 17, 972 51 Luleå",070-339 61 21,serpapi_google_maps
Groth's Hundtrim & Kennel,Töre,Norrbottens län,,,,google_maps,"(baksidan av huset), Backvägen 5, 950 40 Töre",070-376 75 39,serpapi_google_maps
Botnia labradoodle,Luleå,Norrbottens län,botnialabradoodle@gmail.com,https://www.botnialabradoodle.se,https://www.facebook.com/profile.php,google_maps,"Honnörsgatan, 974 44 Luleå",070-635 45 46,serpapi_google_maps
hundslottet,Luleå,Norrbottens län,linda@hundslottet.se,http://www.hundslottet.se,https://www.facebook.com/Hundslottet-109271510640806,google_maps,"Rävabergsvägen 50, 975 98 Luleå",070-220 41 80,serpapi_google_maps
25:an Katt och Hund,Luleå,Norrbottens län,info@25an.nu,http://www.25an.nu,https://facebook.com/25anlulea,google_maps,"Banvägen 25A, 973 46 Luleå",072-227 27 21,serpapi_google_maps
Luleå Brukshundklubb,Luleå,Norrbottens län,info@lulebk.nu,https://lulebk.nu,,google_maps,"Skidbacksvägen 44, 975 95 Luleå",,serpapi_google_maps
Kennel Blåtiran,Luleå,Norrbottens län,,https://www.instagram.com/kennelblatiran,,google_maps,,072-242 62 26,serpapi_google_maps
Sivans hundtjänst ekonomisk förening,Luleå,Norrbottens län,,,,google_maps,"Rådstugatan 2, 972 38 Luleå",,serpapi_google_maps
Luleå Hundcenter,Luleå,Norrbottens län,,https://swemaps.org/details/lule-hundcenter-ChIJy12,,google_maps,"F, Upplagsvägen 30, 972 54 Luleå",,serpapi_google_maps
Dogzone,Luleå,Norrbottens län,linnea@dogzone.nu,http://dogzone.nu,https://www.facebook.com/dogzone.nu,google_maps,"Måttsunds byaväg 252, 975 95 Luleå",,serpapi_google_maps
Luleå Hundrastgård,Luleå,Norrbottens län,,https://www.lulea.se/samhalle--utveckling/aktuella-projekt/hundrastgard.html,,google_maps,"Stationsgatan 4, 972 38 Luleå",,serpapi_google_maps
Hundvårdssalongen,Luleå,Norrbottens län,,http://www.facebook.com/hundvardssalongen,,google_maps,"Norra Vretvägen 5, 974 38 Luleå",0920-22 48 88,serpapi_google_maps
ÅDRANS KENNEL - Papillon,Huddinge,Stockholms län,,,,google_maps,"Safirvägen 7, 141 91 Huddinge",,serpapi_google_maps
Kennel Glamshine,Skogås,Stockholms län,,,,google_maps,"Hjorthagavägen, 142 91 Skogås",08-605 21 36,serpapi_google_maps
Spadertass Hundcenter,Huddinge,Stockholms län,spadertasshundcenter@gmail.com,http://www.spadertass.se,,google_maps,"Björnkullaringen 48, 141 51 Huddinge",076-165 75 39,serpapi_google_maps
Södertörns Hundcenter AB,Tullinge,Stockholms län,%20info@sodertornshundcenter.se,https://sodertornshundcenter.se,https://www.facebook.com/sodertornshundcenter,google_maps,"Gjutmästarvägen 3, 146 41 Tullinge",070-428 41 17,serpapi_google_maps
Goat-Wool Hund & Katt Pensionat,Norra Sorunda,Stockholms län,info@goat-wool.se,http://www.goat-wool.se,https://www.facebook.com/Kennel-Goat-Wool-1394756444111308,google_maps,"Rensättravägen 1, 137 94 Norra Sorunda",070-251 91 45,serpapi_google_maps
Guldtassens Trim & Hund Spa,Trångsund,Stockholms län,anette@guldtassens.com,http://www.guldtassens.com,https://facebook.com/Guldtassens,google_maps,"Kantljungsvägen 37, 142 64 Trångsund",073-612 27 98,serpapi_google_maps
Vovve Lycka,Älta,Stockholms län,vovvelycka@gmail.com,https://www.vovvelycka.com,https://www.facebook.com/Vovve-Lycka-106558567659020,google_maps,"Örkroken 25, 138 40 Älta",073-523 11 64,serpapi_google_maps
Lissma Hundhotell,Skogås,Stockholms län,nina@hundhotell.com,http://hundhotell.com,,google_maps,"Solängsvägen 9, 142 91 Skogås",,serpapi_google_maps
Sveduddens Kennel,Bergshamra,Stockholms län,%20sveduddens@telia.com,http://www.sveduddens.se/Kontakt.htm,,google_maps,"Havsjövägen 31, 761 12 Bergshamra",0176-26 42 68,serpapi_google_maps
Annikas Hundkälla,Huddinge,Stockholms län,hundkallan@telia.com,http://www.annikashundkalla.se,,google_maps,"Storskiftesvägen 61, 141 39 Huddinge",072-502 47 00,serpapi_google_maps
Apollogruppen,Huddinge,Stockholms län,,,,google_maps,"Kvarnängsvägen, 141 49 Huddinge",,serpapi_google_maps
Hundtjänsten Sverige,Tullinge,Stockholms län,info@hundtjansten.se,http://www.hundtjansten.se,https://www.facebook.com/www.hundtjansten.se,google_maps,"Pålamalmsvägen 50, 146 33 Tullinge",070-957 06 60,serpapi_google_maps
Djurbutiken.se ( tidigare Tumba Hund & Katt),Tumba,Stockholms län,info@djurbutiken.se,https://www.djurbutiken.se,https://www.facebook.com/profile.php,google_maps,"Bergfotsvägen 5, 147 33 Tumba",08-530 379 98,serpapi_google_maps
Nospromenaden Hundcenter,Årsta,Stockholms län,,https://www.nospromenaden.com,,google_maps,"Hjälmarsvägen 28, 120 53 Årsta",073-056 71 49,serpapi_google_maps
The Red Dog,Huddinge,Stockholms län,info@thereddog.se,http://www.thereddog.se,,google_maps,,,serpapi_google_maps
RP HundPiffet,Huddinge,Stockholms län,renee@hundpiffet.se,http://hundpiffet.se,,google_maps,"Älgvägen 14, 141 40 Huddinge",072-749 10 96,serpapi_google_maps
Gava hund,Huddinge,Stockholms län,,http://gavahund.com,,google_maps,"Häggstavägen, 141 32 Huddinge",073-040 55 40,serpapi_google_maps
Flashdance Hundcenter,Järfälla,Stockholms län,,http://www.flashdancehc.se,,google_maps,"Fakturavägen 10, 175 62 Järfälla",070-670 84 99,serpapi_google_maps
Kennel Gårdskäls,Järfälla,Stockholms län,,https://www.gardskals.com/kontakt,,google_maps,"Oxelvägen 16 B, 175 64 Järfälla",08-760 77 78,serpapi_google_maps
Barkarby Hunddagis,Järfälla,Stockholms län,,http://www.barkarbyhunddagis.nu,https://www.facebook.com/barkarbyhunddagis,google_maps,"Bruttovägen 24, 175 43 Järfälla",073-936 32 30,serpapi_google_maps
Kennel Robic,Järfälla,Stockholms län,,,,google_maps,"Astrakangränd 15, 175 57 Järfälla",08-580 120 37,serpapi_google_maps
Dogman and friends,Järfälla,Stockholms län,,https://dogman.se/store-detail/dogman-and-friends-stockholm-barkarby,https://www.facebook.com/barkarbydogman,google_maps,"Majorsvägen 2, 177 38 Järfälla",08-502 765 40,serpapi_google_maps
Järfälla Hundsalong,Järfälla,Stockholms län,,https://m.youtube.com/@stegborgs,,google_maps,"Kopparvägen 63, 176 72 Järfälla",073-780 35 21,serpapi_google_maps
Järfälla Brukshundklubb,Järfälla,Stockholms län,,http://www.jarfallabk.se,http://www.facebook.com/jarfallabrukshundklubb,google_maps,"E18, 176 77 Järfälla",,serpapi_google_maps
Nova o Leias hundskola,Järfälla,Stockholms län,kontakt@novaleia.se,https://www.novaleia.se,https://www.facebook.com/profile.php,google_maps,176 71 Järfälla,,serpapi_google_maps
Barkarby Hundsalong,Järfälla,Stockholms län,,http://www.barkarbyhundsalong.se,,google_maps,"Oxelvägen 31, 175 64 Järfälla",073-919 11 47,serpapi_google_maps
Hundrastgård Barkarby,Järfälla,Stockholms län,kontakt@jarfalla.se,https://www.jarfalla.se/fritidochkultur/naturochfriluftsliv/hundrastgardar.4.640dac6b1300db73e7c800017237.html,https://www.facebook.com/jarfallakommun,google_maps,"Enköpingsvägen, 175 79 Järfälla",,serpapi_google_maps
Hundpoolen AB,Sundbyberg,Stockholms län,info@hundpoolenab.se,http://www.hundpoolenab.se,,google_maps,"Vegagatan 6, 172 34 Sundbyberg",08-28 45 84,serpapi_google_maps
Bellbreeds Kattpensionat,Bro,Stockholms län,kontakt@bellbreed.se,http://www.bellbreed.se,,google_maps,"Gruvfogdevägen 2, 197 93 Bro",070-860 44 18,serpapi_google_maps
Ett Pet Spa&Salong (Ett Pet Sweden AB)-Kittys hundtrim,Järfälla,Stockholms län,hej@ettpet.se,https://ettpet.se,https://facebook.com/ettpetspa,google_maps,"Trehörningen 13, 176 74 Järfälla",076-005 72 36,serpapi_google_maps
Kristys Hundtrim,Järfälla,Stockholms län,,,,google_maps,"Fakturavägen 10, 175 62 Järfälla",070-795 77 02,serpapi_google_maps
Hundens Hörna Huvudsta,Solna,Stockholms län,info@hundenshorna.com,http://hundenshorna.com,https://www.facebook.com/HundensHornaButik,google_maps,"Polhemsgatan 11, 171 58 Solna",070-767 86 80,serpapi_google_maps
Hundens Hörna Råsunda,Solna,Stockholms län,info@hundenshorna.com,http://www.hundenshorna.com,https://www.facebook.com/HundensHornaButik,google_maps,"Sankt Ansgars Väg 4, 169 51 Solna",070-738 22 34,serpapi_google_maps
Emerita Hunddagis Solna,Solna,Stockholms län,,,,google_maps,"Hagbyvägen 2, 169 30 Solna",070-644 41 22,serpapi_google_maps
Stay and Play Hundcenter,Solna,Stockholms län,hunddagis@stayandplayhundcenter.se,http://www.stayandplayhundcenter.se,http://www.facebook.com/stayandplayhundcenter,google_maps,"Huvudstagatan 12, 171 58 Solna",076-084 89 79,serpapi_google_maps
Bergshamra Hunddagis,Solna,Stockholms län,,,,google_maps,"Järvstigen 2, 170 71 Solna",076-855 90 91,serpapi_google_maps
Just Dog It,Solna,Stockholms län,jenny@justdogit.se,https://justdogit.se,,google_maps,"Östervägen 18B, 169 53 Solna",070-025 54 86,serpapi_google_maps
The Kennel AB,Solna,Stockholms län,info@thekennel.se,http://www.thekennel.se,http://www.facebook.com/thekennel,google_maps,"Odlingsvägen 6, 170 77 Solna",08-444 98 80,serpapi_google_maps
Mikis Hunddagis & Hundfrisör,Bromma,Stockholms län,info@mikishunddagis.se,https://www.mikishunddagis.se,https://www.facebook.com/mikishunddagis,google_maps,"Åkerhielmsgatan 14, 167 33 Bromma",070-712 38 80,serpapi_google_maps
Dogcare,Bromma,Stockholms län,info@hunddagis.se,https://www.hunddagis.se,,google_maps,"Grundtvigsgatan 1, 168 48 Bromma",08-687 08 70,serpapi_google_maps
N/E Hundäventyr,Solna,Stockholms län,info@hundaventyr.se,https://www.hundaventyr.se,https://www.facebook.com/people/Hund%C3%A4ventyr/61567684370680,google_maps,,072-939 64 58,serpapi_google_maps
Hundcoach,Nacka,Stockholms län,emmeli@hundcoach.com,https://hundcoach.com,,google_maps,"Kvarnholmsvägen 100, 131 75 Nacka",070-777 82 12,serpapi_google_maps
MöllerGårdens Hundcenter,Ängelholm,Stockholms län,info@mollergardenshundcenter.se,http://www.mollergardenshundcenter.se,,google_maps,"Ausås mölleväg 39, 262 95 Ängelholm",073-800 31 36,serpapi_google_maps
B&K Hund,Solna,Stockholms län,,http://www.bkhund.se,https://www.facebook.com/profile.php,google_maps,"Råsundavägen 68, 169 57 Solna",072-366 57 36,serpapi_google_maps
HundvaktStockholm,Solna,Stockholms län,,http://hundvaktstockholm.se,,google_maps,"Armégatan 24, 171 71 Solna",070-478 50 48,serpapi_google_maps
"Emerita Hundfrisör, Kattfrisör Solna",Solna,Stockholms län,hej@emeritahunddagis.se,https://www.emeritahunddagis.se/hundfrisor,https://www.facebook.com/profile.php,google_maps,"Hagbyvägen 2, 169 30 Solna",076-005 29 31,serpapi_google_maps
Emerita Hunddagis Solna Hagbyvägen,Solna,Stockholms län,hej@emeritahunddagis.se,https://www.emeritahunddagis.se/solna-hunddagis,https://www.facebook.com/wix,google_maps,"Hagbyvägen 2, 169 30 Solna",076-005 29 31,serpapi_google_maps
Lyckliga Svansar Hundtrim,Solna,Stockholms län,,http://www.facebook.com/LyckligaSvansarHundtrim,,google_maps,"Polhemsgatan 11, 171 58 Solna",070-202 14 19,serpapi_google_maps
Solna-Sundbybergs Brukshundklubb,Sundbyberg,Stockholms län,soren.stegius@yahoo.se,http://www.sosubk.com,http://www.facebook.com/wix,google_maps,"Sundbyberg Box 7053, 174 07 Sundbyberg",08-628 68 60,serpapi_google_maps
Ponyos Hunddagis,Sundbyberg,Stockholms län,sofia@ponyoshunddagis.se,https://ponyoshunddagis.se,,google_maps,"Kvarngatan 38, 174 66 Sundbyberg",073-242 98 78,serpapi_google_maps
Haglunds hundrastgård,Solna,Stockholms län,,,,google_maps,"9276+49, Children's play area, 169 66 Solna",,serpapi_google_maps
Huvudstafältet Hundrastgård,Solna,Stockholms län,texttelefon@texttelefoni.se,https://www.solna.se/uppleva--gora/natur-och-friluftsliv/hundrastgardar,,google_maps,"Göran Perssons väg 10, 171 55 Solna",,serpapi_google_maps
Skytteholmsfältets hundrastgård,Solna,Stockholms län,texttelefon@texttelefoni.se,https://www.solna.se/uppleva--gora/natur-och-friluftsliv/hundrastgardar,,google_maps,"Ankdammsgatan 44, 171 67 Solna",08-746 10 00,serpapi_google_maps
Hundmodelandet Hundfrisör Stockholm,Solna,Stockholms län,,http://www.hundmodelandet.se,,google_maps,"Bryggan D, Karlbergs strand 4, 171 73 Solna",073-646 03 39,serpapi_google_maps
Hundfrisörerna,Sundbyberg,Stockholms län,,,,google_maps,"Tulegatan 27, 172 78 Sundbyberg",08-28 53 35,serpapi_google_maps
Vasalunds hundrastgård,Solna,Stockholms län,texttelefon@texttelefoni.se,https://www.solna.se/uppleva--gora/natur-och-friluftsliv/hundrastgardar,,google_maps,"Råsundavägen 86, 169 57 Solna",,serpapi_google_maps
Nacka Hunddagis,Nacka,Stockholms län,,http://www.nackahunddagis.se,,google_maps,"Apportvägen 1, 131 47 Nacka",,serpapi_google_maps
Dog Paradise,Nacka,Stockholms län,,,,google_maps,"Vikdalsgränd 10B, 131 51 Nacka",073-941 45 95,serpapi_google_maps
Humandogs Hunddagis och hundhotell,Nacka,Stockholms län,humandogs.ab@gmail.com,https://www.humandogs.se,https://www.facebook.com/humandogssverige,google_maps,"Skurusundsvägen 153, 131 46 Nacka",070-435 40 44,serpapi_google_maps
MyDogCare Nacka Forum,Nacka,Stockholms län,,https://mydogcare.com/nacka,https://www.facebook.com/MyDogCareSverige,google_maps,"Stadshusplatsen 4, 131 57 Nacka",072-227 39 55,serpapi_google_maps
Primeras Hunddagis,Saltsjö-Boo,Stockholms län,jannicejuselius@primeras-hunddagis.se,http://www.primeras-hunddagis.se,,google_maps,"Ormingeplan 2, 132 30 Saltsjö-boo",072-306 18 11,serpapi_google_maps
Nacka Brukshundklubb,Nacka,Stockholms län,sekreterare@nackabk.nu,https://www.nackabk.nu,,google_maps,"Apportvägen 1, 131 47 Nacka",073-638 86 02,serpapi_google_maps
Värmdö hund- och kattpensionat,Värmdö,Stockholms län,,http://varmdohundokatt.se,,google_maps,"Nysvedsvägen 13, 139 51 Värmdö",070-953 43 91,serpapi_google_maps
Hundrastgård Långsjön,Nacka,Stockholms län,info@nacka.se,https://www.nacka.se/uppleva--gora/friluftsliv-motion/hundar-i-nacka/hundrastgardar,http://www.facebook.com/nackakommun,google_maps,"Vattenverksvägen 9, 131 41 Nacka",,serpapi_google_maps
Nacka-Värmdö Hundungdom Agilityplan,Nacka Östra,Stockholms län,styrelsen.nackahundungdom@gmail.com,http://www.nackavarmdohu.se,http://www.facebook.com/nackahundungdom,google_maps,"Skuru, Nacka Östra",,serpapi_google_maps
Tollare Hundrastgård,Saltsjö-Boo,Stockholms län,info@nacka.se,https://www.nacka.se/uppleva--gora/friluftsliv-motion/hundar-i-nacka/hundrastgardar,http://www.facebook.com/nackakommun,google_maps,"Sockenvägen 46, 132 42 Saltsjö-boo",,serpapi_google_maps
Hundrastgård Orminge,Saltsjö-Boo,Stockholms län,info@nacka.se,https://www.nacka.se/uppleva--gora/friluftsliv-motion/hundar-i-nacka/hundrastgardar,http://www.facebook.com/nackakommun,google_maps,"Skarpövägen, 132 33 Saltsjö-boo",,serpapi_google_maps
MyDogCare Östermalm,Stockholm,Stockholms län,,https://mydogcare.com/ostermalm,https://www.facebook.com/MyDogCareSverige,google_maps,"Jungfrugatan 58, 115 31 Stockholm",073-818 62 22,serpapi_google_maps
Nacka hundtjänst,Saltsjö-Boo,Stockholms län,,,,google_maps,"Ormingeplan 2, 132 30 Saltsjö-boo",08-618 18 11,serpapi_google_maps
Älta hundhall,Älta,Stockholms län,kontakt@altahundhall.se,http://altahundhall.se,https://www.facebook.com/altahallen,google_maps,"Grustagsvägen 6, 138 40 Älta",072-302 19 22,serpapi_google_maps
Mikaelas Härliga Hundar,Skarpnäck,Stockholms län,harligahundar@live.se,http://harligahundar.se,https://www.facebook.com/harligahundar,google_maps,"Pilottorget 8, 128 32 Skarpnäck",,serpapi_google_maps
Hundtrim Dogstr i Nacka,Saltsjö-Boo,Stockholms län,camilla@hundtrim.nu,https://www.hundtrim.nu,,google_maps,"Norrkärrsvägen 17, 132 51 Saltsjö-boo",076-021 27 50,serpapi_google_maps
Hundtrim Shamponix,Saltsjö-Boo,Stockholms län,hundtrimschamponix@outlook.com,http://www.hundtrimschamponix.se,https://www.facebook.com/p/Hundtrim-Schamponix-100089242161613,google_maps,"Norrkärrsvägen 17, 132 51 Saltsjö-boo",070-288 22 29,serpapi_google_maps
Antefa's hundpensionat/boarding kennel,Haninge,Stockholms län,annica@antefas.com,http://www.hundpensionat.one,,google_maps,"Dalarövägen 85, 136 91 Haninge",070-757 40 18,serpapi_google_maps
Hundhotell Carmbull,Jordbro,Stockholms län,gunillacarmstedt@telia.com,http://carmbull.se,,google_maps,"Övre Dåntorpsvägen 18, 136 50 Jordbro",070-255 00 35,serpapi_google_maps
Skogslyan Djurpensionat AB,Handen,Stockholms län,christina@skogslyan.com,https://skogslyan.com,https://www.facebook.com/profile.php,google_maps,"Björkdalen 4, 136 48 Handen",070-662 66 22,serpapi_google_maps
Hundlands Arena,Haninge,Stockholms län,info@hundlandsarena.se,http://www.hundlandsarena.se,,google_maps,"Dalarövägen 111, 137 95 Haninge",,serpapi_google_maps
Haninge Brukshundklubb,Jordbro,Stockholms län,klubben@haningebk.se,http://haningebk.se,https://www.facebook.com/haningebrukshundklubb,google_maps,"Dåntorpsvägen 87, 136 50 Jordbro",,serpapi_google_maps
