namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Pusselgårdens kennel,Alingsås,Västra Götalands län,pusselgardenskennel@gmail.com,http://pusselgardens.one,,google_maps,"GAMLA PRÄSTGÅRDEN, 441 93 Alingsås",,serpapi_google_maps
Lerum Hunddagis & Hundpensionat,Floda,Västra Götalands län,,,,google_maps,"Skallsjö Prästväg 14, 448 31 Floda",072-501 48 78,serpapi_google_maps
Pias Hund&Fritid AB,Alingsås,Västra Götalands län,info@piashundfritid.se,http://www.piashundfritid.se,https://www.facebook.com/profile.php,google_maps,"Ängsvaktaregatan 3, 441 38 Alingsås",070-563 99 75,serpapi_google_maps
Hundcenter Ådi & Gänget,Lidköping,Västra Götalands län,kundtjanst@adioganget.se,https://adioganget.se,https://www.facebook.com/adiochganget,google_maps,"Wennerbergsvägen 51, 531 40 Lidköping",0510-229 00,serpapi_google_maps
Cinas hunddagis,Lidköping,Västra Götalands län,,http://www.cinashunddagis.dinstudio.se,,google_maps,"ÖDEGÅRDEN, 531 96 Lidköping",070-485 77 90,serpapi_google_maps
Hundrastgård Margretelund,Lidköping,Västra Götalands län,kommun@lidkoping.se,https://lidkoping.se/bygga-bo-och-miljo/boende-bostader-och-tomter/bostad-halsa-och-trivsel/hundrastgard,https://www.facebook.com/motesplatserseniorer,google_maps,"Svartebäcksgatan 13, 531 38 Lidköping",,serpapi_google_maps
Sanna's Hundsalong,Lidköping,Västra Götalands län,kontakt@sannashundsalong.se,https://www.sannashundsalong.se,https://www.facebook.com/profile.php,google_maps,"Framnäs Köpcentrum, Framnäsvägen 1, 531 60 Lidköping",076-031 11 71,serpapi_google_maps
Hundarena Skaraborg,Vinninga,Västra Götalands län,hundarenaskaraborg@gmail.com,http://www.hundarenaskaraborg.se,,google_maps,"SKOGSBRYNET, 531 91 Vinninga",073-689 70 94,serpapi_google_maps
Helens Hundpensionat & Kattpensionat,Sågmyra,Västra Götalands län,,,,google_maps,"Knåpbodarna 101, 790 22 Sågmyra",070-247 57 19,serpapi_google_maps
Lidköpings Brukshundklubb,Vinninga,Västra Götalands län,specialsok@lidkopingbk.se,http://www.lidkopingbk.se,,google_maps,"JYCKEBO, 531 91 Vinninga",072-388 04 08,serpapi_google_maps
Västerby Hunddagis,Grästorp,Västra Götalands län,vasterbyhunddagis@gmail.com,http://www.vasterbyhunddagis.se,,google_maps,"Flo 1, 467 96 Grästorp",070-750 71 03,serpapi_google_maps
Hotell Rådhuset,Lidköping,Västra Götalands län,info@hotellradhuset.se,http://www.hotellradhuset.se,https://facebook.com/hotellradhuset,google_maps,"Nya Stadens torg 8, 531 30 Lidköping",0510-222 36,serpapi_google_maps
Bäverli Hills stughotell & Salong,Vinninga,Västra Götalands län,annette@baverlihills.se,http://baverlihills.se,https://www.facebook.com/pages/Bäverli-Hills-B-B/1460143950882658,google_maps,"Klovet 82, 531 91 Vinninga",070-546 62 65,serpapi_google_maps
Stadshotellet i Lidköping,Lidköping,Västra Götalands län,info@lidkopingstadshotell.se,http://lidkopingstadshotell.se,http://www.facebook.com/lidkopingstadshotell.se,google_maps,"Gamla Stadens torg 1, 531 32 Lidköping",0510-220 85,serpapi_google_maps
Noordhgårdens Hundskola & Hunddagis,Ytterby,Västra Götalands län,,http://www.noordhgardens.se,,google_maps,"Ormo 130, 442 94 Ytterby",070-639 31 22,serpapi_google_maps
Hunddagis i Lid AB,Kungälv,Västra Götalands län,,,,google_maps,"Vägen Till lid 10, 442 90 Kungälv",070-761 70 90,serpapi_google_maps
Fyrfotagården,Ytterby,Västra Götalands län,danjou400@gmail.com,http://www.fyrfotagarden.se,,google_maps,"BREDSTEN 400, 442 94 Ytterby",070-869 26 81,serpapi_google_maps
"Anjediamond`s Hundcenter, Kungälv",Ytterby,Västra Götalands län,jessica@anjediamonds.se,http://www.anjediamondshundcenter.se,,google_maps,"Valnäsgatan 4, 442 52 Ytterby",070-773 07 29,serpapi_google_maps
Hos Malin Hundpensionat,Skärhamn,Västra Götalands län,,,,google_maps,"Brevik 57, 471 95 Skärhamn",073-915 48 16,serpapi_google_maps
Håfveleds kennel,Kungälv,Västra Götalands län,viviann.hellberg@gmail.com,http://hafveleds.se/mellanpudel.html,,google_maps,"Rollsbovägen 13, 442 40 Kungälv",070-972 48 37,serpapi_google_maps
Fyrfota Vänner AB,Hålanda,Västra Götalands län,,http://www.fyrfotavanner.se,,google_maps,"BOET 550, 446 96 Hålanda",0520-66 80 60,serpapi_google_maps
Hundlyckan,Kungälv,Västra Götalands län,hund-lyckan@hotmail.com,http://www.hund-lyckan.com,http://www.facebook.com/vardagslydnadskurser,google_maps,"Tvetgatan 106, 442 33 Kungälv",073-443 96 49,serpapi_google_maps
Kennel Ensemble,Kungälv,Västra Götalands län,anki@bracco.se,http://bracco.se/contact.html,,google_maps,"Sandvadet 15, 442 90 Kungälv",076-136 13 94,serpapi_google_maps
Annie's hundhotell /hunddagis,Kristianstad,Skåne län,annieshundar@gmail.com,http://annieshundar.se,,google_maps,"Östra Blekingevägen 45, 291 50 Kristianstad",076-201 75 58,serpapi_google_maps
Balsby Hundhotell & Dagis,Kristianstad,Skåne län,,,,google_maps,"Östergårdsvägen 86, 291 94 Kristianstad",,serpapi_google_maps
Lottas Hunddagis,Kristianstad,Skåne län,,http://www.lottasvovvar.hundpoolen.se,,google_maps,"Amaryllisvägen 1, 291 50 Kristianstad",,serpapi_google_maps
"Rya Foder & Djurhotell AB Kristianstad med varumärket ""U Design""",Tollarp,Skåne län,ryafoodhot@gmail.com,http://www.ryafoderdjurhotell.se,,google_maps,"Rya byväg 159, 298 91 Tollarp",076-878 78 21,serpapi_google_maps
Åhus Hundcenter,Åhus,Skåne län,caroline@ahushundcenter.se,http://ahushundcenter.se,https://www.facebook.com/ahushundcenter,google_maps,"martornsvägen 9, 296 33 Åhus",070-861 22 89,serpapi_google_maps
Fågelängens Husdjurspensionat,Kristianstad,Skåne län,,http://www.fagelangens.se,,google_maps,"Snårarpsvägen 48, 291 65 Kristianstad",044-22 85 38,serpapi_google_maps
Hundens Hörna i Kristianstad,Kristianstad,Skåne län,,,,google_maps,"Götgatan 12, 290 33 Kristianstad",044-12 85 23,serpapi_google_maps
Diamonds of Åsum,Kristianstad,Skåne län,,,,google_maps,"Katrinas väg 10, 291 63 Kristianstad",076-893 73 50,serpapi_google_maps
Solkullen Hunddagis & Pensionat,Trelleborg,Skåne län,,https://swemaps.org/details/solkullen-hunddagis-pensionat-ChIJuUT,,google_maps,"Lilla Slågarpsvägen 85, 31, 231 95 Trelleborg",070-622 87 72,serpapi_google_maps
Landgold kennel,Svedala,Skåne län,,,,google_maps,"Ugglarpsvägen 91 - 28, 231 96 Svedala",073-411 84 62,serpapi_google_maps
Persbo Hundpensionat,Svedala,Skåne län,,,,google_maps,"Sjuspännarevägen 23, 233 93 Svedala",,serpapi_google_maps
Trelleborgs Hundtrim,Trelleborg,Skåne län,trelleborgs.hundtrim@hotmail.com,http://trelleborgshundtrim.bokamera.se,,google_maps,"Simmermarksvägen 5, 231 92 Trelleborg",076-109 66 40,serpapi_google_maps
Dogman and friends,Trelleborg,Skåne län,,https://dogman.se/store-detail/dogman-and-friends-trelleborg-city,https://www.facebook.com/dogmantrelleborg,google_maps,"Algatan 4, 231 42 Trelleborg",0410-30 19 20,serpapi_google_maps
Låssmed Stockholm - 24h låsjour stockholm,Trelleborg,Skåne län,,,,google_maps,,073-753 81 57,serpapi_google_maps
Black and Buffs Hundpensionat och Hunddagis,Trelleborg,Skåne län,,http://blackandbuffskennel.dinstudio.se,,google_maps,"Åkarpsvägen 230-0 Trelleborg, 231 91 Trelleborg",073-332 40 04,serpapi_google_maps
Åsgläntans Hundservice,Hässleholm,Skåne län,ayarips@yahoo.com,http://www.asglantans.se,,google_maps,"Åsvägen 27A, 281 37 Hässleholm",070-832 54 45,serpapi_google_maps
Ljungdala Hundcenter,Hässleholm,Skåne län,,http://www.ljungdala-hundcenter.se,,google_maps,"Ristvägen 9, 281 43 Hässleholm",070-837 52 96,serpapi_google_maps
Fåraboda Hundpensionat,Hässleholm,Skåne län,faraboda@telia.com,http://www.farabodahundpensionat.se,,google_maps,"Ignaberga attarp Fåraboda 7061, 281 92 Hässleholm",0451-77 52 71,serpapi_google_maps
Hässlehoffs kennel,Hässleholm,Skåne län,hasslehoffskennel@hotmail.com,http://www.hasslehoffs.com,,google_maps,"SANDBY-KÄLLSTORP 4359, 281 91 Hässleholm",,serpapi_google_maps
Hundarnas Hus Rättelöv,Ballingslöv,Skåne län,,,,google_maps,"Rättelöv 2421B, 281 97 Ballingslöv",076-821 02 76,serpapi_google_maps
Hässleholms Hundungdom,Hässleholm,Skåne län,ordforandehhu@hotmail.com,http://www.hassleholmhu.se,,google_maps,281 95 Hässleholm,,serpapi_google_maps
Bokbackens hundpensionat,Tormestorp,Skåne län,,,,google_maps,"Högabergsvägen 10, 281 46 Tormestorp",,serpapi_google_maps
Grändens Hunddagis & Pensionat AB,Knislinge,Skåne län,hunddagis@grandens.se,http://www.grandens.se,,google_maps,"Färgerigatan 8, 289 33 Knislinge",073-426 05 11,serpapi_google_maps
Jensen Pro Solutions: Hundfrisör & Hunddagis & Hundrastare,Hässleholm,Skåne län,,https://www.hundbarber.se,,google_maps,,070-468 82 96,serpapi_google_maps
Hundpsykolog och Hundtränare,Linderöd,Skåne län,hundpsykolog2006@gmail.com,https://www.hundpensionatlinderod.com,https://www.facebook.com/Hundpsykolog,google_maps,"Boarpsvägen 211, 298 94 Linderöd",070-005 09 60,serpapi_google_maps
Jesseninjas Hundskola,Vankiva,Skåne län,info@jesseninjashundskola.se,http://www.jesseninjashundskola.se,https://www.facebook.com/jesseninjashundskola,google_maps,"RYEDAL 9226A, 281 95 Vankiva",,serpapi_google_maps
Hovdala hundrastgård,Hovdala,Skåne län,kent.johannesson@hassleholm.se,https://www.hibab.se/wp-content/uploads/2024/10/HIBAB-Pressmeddelande_Nya-hundrastgardar-pa-Hovdala.pdf,,google_maps,"4M8X+JC, 281 92 Hovdala",,serpapi_google_maps
Hund & katt Magasinet i Hässleholm HB,Hässleholm,Skåne län,,,,google_maps,"Helsingborgsvägen 8, 281 49 Hässleholm",0451-102 42,serpapi_google_maps
Hundsalongen,Hässleholm,Skåne län,,,,google_maps,"Hantverkaregatan 8A, 281 48 Hässleholm",0451-411 19,serpapi_google_maps
Göingehof,Hässleholm,Skåne län,,,,google_maps,"Frykholmsgatan 23, 281 31 Hässleholm",0451-143 30,serpapi_google_maps
Goldenibs (Fridhems hunddagis),Hässleholm,Skåne län,,https://goldenibs.se,,google_maps,,070-898 45 94,serpapi_google_maps
Västra karaby hundpensionat klipp & trim,Dösjebro,Skåne län,,https://swenavi.org/details/western-karaby-hundpensionat-cut-trim-ChIJxSw,,google_maps,"Pilängsvägen 17-22, 244 95 Dösjebro",,serpapi_google_maps
Kund Med Hund Handelsbolag,Landskrona,Skåne län,,,,google_maps,"Motorgatan 8, 261 51 Landskrona",072-005 10 98,serpapi_google_maps
Millas Hundservice,Landskrona,Skåne län,,,,google_maps,,076-631 20 11,serpapi_google_maps
Stines Hunddagis och Pensionat,Bjuv,Skåne län,,http://se6932.wixsite.com/stines-hunddagis,https://www.facebook.com/stines.hobby,google_maps,"Gnejsgatan 1, 267 90 Bjuv",070-371 36 88,serpapi_google_maps
MöllerGårdens Hundcenter,Ängelholm,Skåne län,info@mollergardenshundcenter.se,http://www.mollergardenshundcenter.se,,google_maps,"Ausås mölleväg 39, 262 95 Ängelholm",073-800 31 36,serpapi_google_maps
4-Tassar Hunddagis,Furulund,Skåne län,hunddagis@4-tassar.se,http://www.4-tassar.se,,google_maps,"Stävie Ett vägen 9, 0, 244 94 Furulund",070-218 32 37,serpapi_google_maps
LM:s Vakthundar i Skåne AB,Saxtorp,Skåne län,info@lmvakthund.se,https://www.lmvakthund.se,https://www.facebook.com/Vakthundar.se,google_maps,"Landskronavägen 320, 261 93 Saxtorp",073-382 89 36,serpapi_google_maps
Hotel Chaplin,Landskrona,Skåne län,,https://chaplin.worhot.com,,google_maps,"Östergatan 108, 261 34 Landskrona",0418-163 35,serpapi_google_maps
Tofta Hundtrim,Asmundtorp,Skåne län,,https://swenavi.org/details/tofta-hundtrim-ChIJG4S,,google_maps,"Österfäladsvägen 192, 261 76 Asmundtorp",073-963 16 92,serpapi_google_maps
Lillisgården,Vallåkra,Skåne län,,https://lagenhet-lillisgarden.worhot.com,,google_maps,"Aspavägen 491, 260 30 Vallåkra",070-494 96 56,serpapi_google_maps
Hotel Öresund Conference & Spa,Landskrona,Skåne län,,http://www.hoteloresund.se,https://www.facebook.com/HotelOresundConferenceSpa,google_maps,"Sofia Albertinas Plats 5, 261 29 Landskrona",0418-47 40 00,serpapi_google_maps
Hundens Gård,Ängelholm,Skåne län,,,,google_maps,"Starby landsväg 127, 262 95 Ängelholm",073-903 28 51,serpapi_google_maps
Optimal Hundglädje AB,Ängelholm,Skåne län,optimalhundgladje@gmail.com,https://www.optimalhundgladje.se,https://www.facebook.com/optimalhundgladje,google_maps,"Starby landsväg 127, 262 95 Ängelholm",073-376 46 97,serpapi_google_maps
Hundägarskolan i Ängelholm,Ängelholm,Skåne län,info@hittahundkurs.se,https://hittahundkurs.se/hundagarskolan-angelholm-angelholm,https://www.facebook.com/Hitta-Hundkurs-101166228653987,google_maps,"Helsingborgsvägen 47, 262 72 Ängelholm",0431-154 53,serpapi_google_maps
Bialitt Hundcenter HB,Ängelholm,Skåne län,elsa@bialitthundcenter.se,https://www.bialitthundcenter.se,https://www.facebook.com/bialitthundcenter,google_maps,"Helsingborgsvägen 602, 262 96 Ängelholm",0431-222 00,serpapi_google_maps
Hunddagiset på landet,Förslöv,Skåne län,hunddagisetpalandet@gmail.com,https://www.hunddagisetpalandet.com,,google_maps,"Västra Ljungbyvägen 164, 269 72 Förslöv",070-307 61 95,serpapi_google_maps
Varalövs hundcenter,Ängelholm,Skåne län,hundensdagis@gmail.com,http://www.varalovshundcenter.se,,google_maps,"Helsingborgsvägen 403, 262 96 Ängelholm",072-722 70 63,serpapi_google_maps
Hundkojan - Mobilt Hunddagis,Munka-Ljungby,Skåne län,hundkojan-hunddagis@outlook.com,http://www.hundkojan-hunddagis.se,,google_maps,,073-906 02 97,serpapi_google_maps
Halmstad City Hunddagis,Halmstad,Hallands län,info@halmstadcityhunddagis.se,http://www.halmstadcityhunddagis.se,,google_maps,"Pilefeltsgatan 54, 302 50 Halmstad",073-903 49 58,serpapi_google_maps
Aleskogens Hunddagis,Halmstad,Hallands län,direkt@halmstad.se,https://www.halmstad.se/naringslivarbete/insatserforarbetssokande/aleskogenshunddagis.8848.html,https://www.facebook.com/halmstadskommun,google_maps,"Skepparegatan 70, 302 90 Halmstad",,serpapi_google_maps
Hökagårdens Hunddagis & Pensionat,Halmstad,Hallands län,hokagarden@hotmail.com,http://www.hokagarden.se,,google_maps,"Öppinge Hökagården 537, 305 94 Halmstad",070-771 26 79,serpapi_google_maps
Larsgårdens Hundpensionat & Dagis HB,Eldsberga,Hallands län,kontakt@larsgardens.se,http://www.larsgardens.se,https://www.facebook.com/Larsgardenshundpensionat,google_maps,"Perstorp Larsgården 390, 305 97 Eldsberga",035-10 12 54,serpapi_google_maps
Larsgårdens Hundpensionat & Dagis,Halmstad,Hallands län,kontakt@larsgardens.se,https://larsgardens.se,https://www.facebook.com/Larsgardenshundpensionat,google_maps,"Svingelvägen 2, 302 59 Halmstad",,serpapi_google_maps
Skedalahunddagis/pensionat,Halmstad,Hallands län,,,,google_maps,"Mariehemsvägen 2, 305 93 Halmstad",070-143 07 89,serpapi_google_maps
Ebbarps Hundpensionat & Dagis,Laholm,Hallands län,,https://www.ebbarps.se,https://www.facebook.com/Ebbarpshunddagis,google_maps,"Ebbarp 89, 312 93 Laholm",070-200 38 45,serpapi_google_maps
bgårdens hunddagis och pensionat,Simlångsdalen,Hallands län,bgardenshund@outlook.com,http://www.bgardenshund.se,,google_maps,"Håralt 937, 313 97 Simlångsdalen",070-914 98 66,serpapi_google_maps
Hallands Hundcenter,Harplinge,Hallands län,,http://www.hallandshundcenter.se,,google_maps,"Plönninge 546, 305 61 Harplinge",070-346 28 84,serpapi_google_maps
Kennel Tollskoj,Halmstad,Hallands län,,https://swemaps.org/details/kennel-tollskoj-ChIJUUp,,google_maps,"Tiarp 287, 305 91 Halmstad",073-676 69 44,serpapi_google_maps
Forsakvarns Hundpensionat,Slöinge,Hallands län,forsakvarnshundcenter@hotmail.com,http://forsakvarnshundcenter.com,,google_maps,"SEMBS MÖLLA 102, 311 67 Slöinge",073-505 14 87,serpapi_google_maps
Skedala Hundpensionat & Hunddagis,Halmstad,Hallands län,,,,google_maps,,070-143 07 89,serpapi_google_maps
Marleys hunddagis,Halmstad,Hallands län,,https://swenavi.org/details/marleys-hunddagis-ChIJuYQ,,google_maps,"Seminariegatan, 302 96 Halmstad",,serpapi_google_maps
Wargtassens Hunddagis,Varberg,Hallands län,kontakt@wargtassenshunddagis.se,http://www.wargtassenshunddagis.se,,google_maps,"Vare 44, 432 91 Varberg",073-683 04 03,serpapi_google_maps
Lollos Hunddagis,Varberg,Hallands län,louise.berntsson66@gmail.com,https://lolloshunddagis.one,,google_maps,432 48 Varberg,070-390 54 87,serpapi_google_maps
Knektagårdens hundpensionat,Rolfstorp,Hallands län,knektagarden@hotmail.com,http://www.knektagarden.se,https://www.facebook.com/knektagarden,google_maps,"VALINGE SÄM 4, 430 16 Rolfstorp",072-090 88 75,serpapi_google_maps
Breared,Varberg,Hallands län,,,,google_maps,"Träslöv 114, 432 91 Varberg",,serpapi_google_maps
Kungsbacka Hundcenter,Kungsbacka,Hallands län,info@kungsbackahundcenter.se,http://www.kungsbackahundcenter.se,https://www.facebook.com/Delsj%C3%B6ns-Kungsbacka-hundcenter-105152355538800,google_maps,"Verkstadsgatan 9, 434 42 Kungsbacka",070-730 88 33,serpapi_google_maps
Lilla Tassens Hunddagis,Kungsbacka,Hallands län,kontakt@lillatassen.se,http://www.lillatassen.se,,google_maps,"Varlabergsvägen 18, 434 39 Kungsbacka",070-830 96 25,serpapi_google_maps
Kungsbacka Hundpensionat,Kungsbacka,Hallands län,zakeya@live.se,http://www.kungsbackahundpensionat.se,,google_maps,"Vallda Intagsv 19, 434 92 Kungsbacka",070-955 92 03,serpapi_google_maps
Frid & Fröjd Hunddagis,Vallda,Hallands län,,,,google_maps,"Vallda Intagsväg 98, 434 79 Vallda",0300-255 59,serpapi_google_maps
Onsala Hundcenter,Kungsbacka,Hallands län,onsalahundcenter@hotmail.com,http://www.onsalahundcenter.se,,google_maps,"Göteborgsvägen 403, 434 95 Kungsbacka",072-746 39 20,serpapi_google_maps
"Mariedals Hundpensionat, Kattpensionat & Hästverksamhet",Kungsbacka,Hallands län,pelle@mariedahl.se,http://www.mariedahl.se,,google_maps,"Mariedals gårdsväg 64, 434 96 Kungsbacka",070-218 59 34,serpapi_google_maps
Koppartassen AB,Falun,Dalarnas län,info@koppartassen.com,https://koppartassen.com,https://www.facebook.com/Koppartassen,google_maps,"Ingarvsvägen 9, 791 77 Falun",070-063 00 88,serpapi_google_maps
Hundbutik och Hunddagis,Falun,Dalarnas län,info@koppartassen.com,https://koppartassen.com,https://www.facebook.com/Koppartassen,google_maps,"Ingarvsvägen 9, 791 77 Falun",070-063 00 88,serpapi_google_maps
Varglidens hundpensionat HB,Falun,Dalarnas län,,http://vargliden.dinstudio.se,,google_maps,"Smedsbo 261, 791 94 Falun",023-423 09,serpapi_google_maps
Äventyrliga tassar,Sundborn,Dalarnas län,,http://www.aventyrligatassar.se,,google_maps,"Utanmyra 48, 790 15 Sundborn",,serpapi_google_maps
Blixbo hundcenter,Sundborn,Dalarnas län,hanna@blixbohundcenter.se,http://www.blixbohundcenter.se,https://www.facebook.com/hannahammare,google_maps,790 15 Sundborn,070-229 53 81,serpapi_google_maps
Vällhaga Gård,Falun,Dalarnas län,,https://www.vallhagagard.se,,google_maps,"Björkbacksvägen 11, 791 94 Falun",,serpapi_google_maps
4hundra tassar,Borlänge,Dalarnas län,info.4hundratassar@gmail.com,http://www.4hundratassar.se,https://www.facebook.com/4hundratassar,google_maps,"Gyllehemsvägen 35, 784 37 Borlänge",079-332 83 00,serpapi_google_maps
Hundliv Borlänge AB,Borlänge,Dalarnas län,,https://swenavi.org/details/hundliv-borlnge-ab-elin-raninen-ChIJAQA,,google_maps,"Kvarngatan 7, 784 63 Borlänge",,serpapi_google_maps
Rosa Tassen,Borlänge,Dalarnas län,,http://rosatassen.se,,google_maps,"Svetsgränd 1, 781 72 Borlänge",072-218 75 36,serpapi_google_maps
SittFint,Borlänge,Dalarnas län,elin@sittfint.nu,http://sittfint.nu,https://facebook.com/sittfint1,google_maps,"Dalporten 9, 781 90 Borlänge",076-325 36 93,serpapi_google_maps
Lovisas hundcenter,Borlänge,Dalarnas län,,https://facebook.com/lovisashundcenter,,google_maps,"Tolvmansgatan 19, 784 35 Borlänge",070-688 89 36,serpapi_google_maps
Borlänge Hundrastgård,Borlänge,Dalarnas län,kommun@borlange.se,https://www.borlange.se/bygga-bo-och-miljo/djur/hund,https://www.facebook.com/borlangekommun,google_maps,"Betesgatan 10B, 784 41 Borlänge",,serpapi_google_maps
Dala Hundrastning & Hundhotell,Hedemora,Dalarnas län,dalahundhotell@gmail.com,https://www.dalahundrastning.se,https://www.facebook.com/dalahundhotell,google_maps,"Bältarbo 143, 776 90 Hedemora",070-860 15 16,serpapi_google_maps
Meadow Lane's Kennel,Borlänge,Dalarnas län,,https://swemaps.org/details/meadow-lanes-kennel-ChIJ9Se,,google_maps,"Gärdesgatan 17, 784 62 Borlänge",0243-888 97,serpapi_google_maps
FUXENS KENNEL,Borlänge,Dalarnas län,info@fuxen.se,http://www.fuxen.se,,google_maps,"Östanbäcksvägen 4, 781 95 Borlänge",070-664 92 54,serpapi_google_maps
Matematikens kennel,Borlänge,Dalarnas län,,,,google_maps,"Nol-saras väg, 784 54 Borlänge",070-651 22 48,serpapi_google_maps
Dala Hundservice AB,Borlänge,Dalarnas län,,http://www.dalahundservice.se,,google_maps,"Kolargatan 36, 784 68 Borlänge",070-320 26 30,serpapi_google_maps
Hundsalongen Borlänge,Borlänge,Dalarnas län,,https://hundsalongenborlange.se,,google_maps,"Böösgatan 29, 784 62 Borlänge",070-442 44 60,serpapi_google_maps
Kalmar Hunddagis,Kalmar,Kalmar län,kalmarhunddagis@gmail.com,http://www.kalmarhunddagis.se,,google_maps,"Skälbyallén 11, 392 52 Kalmar",,serpapi_google_maps
Care4dogs,Kalmar,Kalmar län,info@c4dogs.se,http://c4dogs.se,https://www.facebook.com/Care4Dogs-362654187402164,google_maps,"Flottiljvägen 21, 392 41 Kalmar",076-306 63 79,serpapi_google_maps
MerryMac Hund- o. kattpensionat,Kalmar,Kalmar län,merrymac315@gmail.com,http://www.merrymac.se,,google_maps,"Vedbylund 731, 395 90 Kalmar",0480-47 49 02,serpapi_google_maps
Kalmar Hundservice,Kalmar,Kalmar län,,,,google_maps,"Flottiljvägen 30, 392 41 Kalmar",070-746 03 23,serpapi_google_maps
Kalmar Öland Smådjurspensionat - Personligt djurhotell i hemmiljö,Kalmar,Kalmar län,,,,google_maps,"Riddaregatan 1, 392 35 Kalmar",,serpapi_google_maps
Lincoln's hunddagis AB Öjaby,Växjö,Kronobergs län,,https://lincolnshunddagiss.wixsite.com/lincoln,,google_maps,"Flygplatsvägen 6, 352 50 Växjö",073-377 72 39,serpapi_google_maps
Lincoln's Hunddagis AB Norremark,Växjö,Kronobergs län,,https://lincolnshunddagiss.wixsite.com/lincoln,,google_maps,"Sandvägen 11, 352 45 Växjö",070-449 48 45,serpapi_google_maps
Atrium Fidos hunddagis,Torpet London,Kronobergs län,,,,google_maps,Torpet London,070-869 86 34,serpapi_google_maps
Hagen,Växjö,Kronobergs län,,,,google_maps,"Bredviksvägen, 352 58 Växjö",,serpapi_google_maps
Torsagården hundpensionat,Åryd,Kronobergs län,,,,google_maps,"Torsagård, Risinge Södra, 355 75 Åryd",0470-77 20 69,serpapi_google_maps
Furuby Hundcenter AB Christel Holm,Furuby,Kronobergs län,cs.hundcenter@gmail.com,http://www.furubyhundcenter.se,https://facebook.com/cs.hundcenter,google_maps,"Furuby Marielund, 365 93 Furuby",070-787 76 30,serpapi_google_maps
Catjas Hundhälsa,Rottne,Kronobergs län,info@catjashundhalsa.se,http://catjashundhalsa.se,,google_maps,"Näckrosvägen 2, 363 30 Rottne",070-276 75 42,serpapi_google_maps
Villtofta Hundgård,Vederslöv,Kronobergs län,sandra@villtoftahundgard.se,http://www.villtoftahundgard.se,https://www.facebook.com/Villtoftahundgard,google_maps,355 94 Vederslöv,070-331 46 39,serpapi_google_maps
Växjö Kattpensionat,Växjö,Kronobergs län,rebecca@vaxjokattpensionat.se,http://www.vaxjokattpensionat.se,https://facebook.com/vaxjokattpensionat,google_maps,"Torpa Björkelund, 355 93 Växjö",,serpapi_google_maps
Kennel Chanco,Åäng,Kronobergs län,info@kennelchanco.se,http://www.kennelchanco.se,http://www.facebook.com/pages/Kennel-Chanco/462462163816759,google_maps,"Åäng, Ljungsäng 1, 342 92",076-858 13 58,serpapi_google_maps
Voff Hundcentrum,Värends Nöbbele,Kronobergs län,info@voffhundcentrum.se,https://ancilla6.wixsite.com/voffhundcentrum/hundpensionat,http://www.facebook.com/wix,google_maps,"Växjövägen, 355 74 Värends Nöbbele",072-937 12 98,serpapi_google_maps
CSiGORAs Hundcenter,Lammhult,Kronobergs län,info@csigora.com,http://www.csigora.com,https://facebook.com/csigora,google_maps,"Växjövägen 44, 363 45 Lammhult",076-892 00 08,serpapi_google_maps
Som Hund & Katt Växjö,Växjö,Kronobergs län,info@somhundokattvaxjo.se,http://www.somhundokattvaxjo.se,https://www.facebook.com/somhundokatt,google_maps,"Deltavägen 10, 352 45 Växjö",0470-365 10,serpapi_google_maps
Dogman and friends,Växjö,Kronobergs län,,https://dogman.se/store-detail/dogman-and-friends-vaxjo-vasterport,https://www.facebook.com/dogmanvaxjo,google_maps,"Arabygatan 13, 352 46 Växjö",0470-54 50 90,serpapi_google_maps
"Elite Stadshotellet, Växjö",Växjö,Kronobergs län,info.vaxjo@elite.se,https://www.elite.se/hotell/vaxjo/elite-stadshotellet-vaxjo,https://www.facebook.com/elitehotels.se,google_maps,"Kungsgatan 6, 352 33 Växjö",0470-134 00,serpapi_google_maps
Clarion Collection Hotel Cardinal,Växjö,Kronobergs län,home.cardinal@strawberry.se,https://www.strawberry.se/hotell/sverige/vaxjo/home-hotel-cardinal,https://www.facebook.com/strawberryhotels,google_maps,"Bäckgatan 10, 352 30 Växjö",0470-72 28 00,serpapi_google_maps
Ekespångs Kennel,Hamneda,Kronobergs län,susanne@ekespangskennel.se,http://www.ekespangskennel.se,,google_maps,"Bredingevägen, 341 75 Hamneda",070-256 93 57,serpapi_google_maps
Östersunds Hundforum AB - Hunddagis & Kloklippning Östersund,Östersund,Jämtlands län,info@osdhundforum.com,https://www.osdhundforum.com,https://www.facebook.com/profile.php,google_maps,"Krondikesvägen 91, 831 48 Östersund",070-759 63 75,serpapi_google_maps
Bakom Berget - Hundpensionat Jämtland,Brunflo,Jämtlands län,,https://bakomberget.se,https://www.facebook.com/bakomberget/about,google_maps,"Bodal 810, 834 96 Brunflo",076-274 05 03,serpapi_google_maps
Hunddagis HUNDra procent,Ås,Jämtlands län,hundraprocent@fristadentreprenad.se,https://hunddagishundraprocent.webnode.se,,google_maps,"Ösavägen 21b, 836 72 Ås",073-545 34 00,serpapi_google_maps
Pawster mobilt hunddagis,Östersund,Jämtlands län,,,,google_maps,832 50 Östersund,,serpapi_google_maps
